work_id,work_type,year,n_amendment_operations,n_history_witnesses,operation_families,latest_version_id
act_public_1969_141,act_public,2018,27,27,amended:12;editorial change:1;inserted:6;repealed:7;replaced:1,act_public_1969_141_en_2018-11-12
act_public_1969_18,act_public,2023,85,85,amended:24;editorial change:2;inserted:43;repealed:3;replaced:13,act_public_1969_18_en_2023-10-06B
act_public_1969_23,act_public,2026,44,44,amended:20;inserted:10;repealed:4;replaced:3;substituted:7,act_public_1969_23_en_2026-04-05
act_public_1969_24,act_public,2017,196,196,added:7;amended:74;inserted:53;repealed:42;substituted:20,act_public_1969_24_en_2017-09-28
act_public_1969_3,act_public,2007,5,5,__unclassified__:1;repealed:3;substituted:1,act_public_1969_3_en_2007-09-20
act_public_1969_38,act_public,2022,62,62,__unclassified__:1;added:1;amended:21;inserted:20;repealed:4;substituted:15,act_public_1969_38_en_2022-09-01
act_public_1969_40,act_public,2007,3,3,amended:3,act_public_1969_40_en_2007-09-03
act_public_1969_41,act_public,2017,63,63,added:2;amended:41;inserted:1;repealed:8;replaced:2;substituted:9,act_public_1969_41_en_2017-09-01
act_public_1969_52,act_public,2021,175,175,amended:109;inserted:40;repealed:11;replaced:15,act_public_1969_52_en_2021-10-28
act_public_1969_65,act_public,2008,8,8,repealed:8,act_public_1969_65_en_2008-10-01
act_public_1969_86,act_public,2018,4,4,amended:1;repealed:3,act_public_1969_86_en_2018-01-01
act_public_1970_116,act_public,2007,20,20,amended:4;inserted:1;repealed:11;substituted:4,act_public_1970_116_en_2007-09-03
act_public_1970_117,act_public,2007,2,2,repealed:2,act_public_1970_117_en_2007-09-03
act_public_1970_120,act_public,1993,12,12,repealed:12,act_public_1970_120_en_1993-07-01
act_public_1970_121,act_public,2025,3,3,amended:1;repealed:2,act_public_1970_121_en_2025-11-13B
act_public_1970_122,act_public,2007,1,1,repealed:1,act_public_1970_122_en_2007-09-03
act_public_1970_127,act_public,1998,3,3,amended:2;replaced:1,act_public_1970_127_en_1998-03-01
act_public_1970_129,act_public,2017,9,9,amended:3;repealed:4;replaced:2,act_public_1970_129_en_2017-09-01
act_public_1970_137,act_public,2021,37,37,amended:34;inserted:1;repealed:2,act_public_1970_137_en_2021-10-28
act_public_1970_15,act_public,2007,8,8,repealed:5;substituted:3,act_public_1970_15_en_2007-09-20
act_public_1970_151,act_public,1998,34,34,repealed:34,act_public_1970_151_en_1998-07-29
act_public_1971_11,act_public,2021,17,17,amended:9;inserted:4;repealed:3;replaced:1,act_public_1971_11_en_2021-10-28
act_public_1971_141,act_public,1992,3,3,amended:1;repealed:2,act_public_1971_141_en_1992-12-18
act_public_1971_143,act_public,2007,21,21,amended:2;repealed:18;substituted:1,act_public_1971_143_en_2007-09-20
act_public_1971_15,act_public,2021,120,120,amended:49;editorial change:1;inserted:35;repealed:14;replaced:21,act_public_1971_15_en_2021-10-28
act_public_1971_152,act_public,2014,4,4,inserted:2;repealed:1;replaced:1,act_public_1971_152_en_2014-07-28
act_public_1971_28,act_public,2026,59,59,amended:29;inserted:15;repealed:8;replaced:7,act_public_1971_28_en_2026-04-01
act_public_1971_34,act_public,2026,161,161,__missing__:1;amended:63;inserted:47;repealed:40;replaced:10,act_public_1971_34_en_2026-05-01
act_public_1971_39,act_public,2010,7,7,__missing__:1;repealed:1;substituted:5,act_public_1971_39_en_2010-11-01
act_public_1971_50,act_public,2021,2,2,amended:2,act_public_1971_50_en_2021-01-30
act_public_1971_51,act_public,2025,165,165,amended:16;inserted:19;repealed:125;replaced:5,act_public_1971_51_en_2025-04-01
act_public_1971_53,act_public,2025,893,893,added:23;amended:383;brought into force:2;editorial change:18;inserted:242;repealed:62;replaced:5;substituted:158,act_public_1971_53_en_2025-11-27
act_public_1971_55,act_public,2017,7,7,amended:3;repealed:4,act_public_1971_55_en_2017-06-03
act_public_1971_60,act_public,2018,59,59,brought into force:1;repealed:58,act_public_1971_60_en_2018-11-26
act_public_1971_71,act_public,2017,10,10,amended:5;repealed:2;replaced:3,act_public_1971_71_en_2017-06-03
act_public_1971_80,act_public,2014,20,20,amended:15;inserted:3;repealed:1;replaced:1,act_public_1971_80_en_2014-06-17
act_public_1972_118,act_public,2025,329,329,amended:108;inserted:145;repealed:41;replaced:35,act_public_1972_118_en_2025-05-14
act_public_1972_124,act_public,1990,1,1,repealed:1,act_public_1972_124_en_1990-07-19
act_public_1972_130,act_public,2017,19,19,amended:7;inserted:4;repealed:2;substituted:6,act_public_1972_130_en_2017-03-01
act_public_1972_133,act_public,2018,33,33,repealed:33,act_public_1972_133_en_2018-11-26
act_public_1972_135,act_public,1993,14,14,repealed:14,act_public_1972_135_en_1993-07-01B
act_public_1972_137,act_public,2025,67,67,amended:38;brought into force:1;inserted:19;repealed:5;replaced:4,act_public_1972_137_en_2025-04-05
act_public_1972_138,act_public,2024,102,102,amended:49;inserted:17;repealed:14;replaced:22,act_public_1972_138_en_2024-08-10
act_public_1972_15,act_public,2012,75,75,amended:32;inserted:14;repealed:13;substituted:16,act_public_1972_15_en_2012-10-01
act_public_1972_19,act_public,2017,3,3,amended:2;repealed:1,act_public_1972_19_en_2017-06-03
act_public_1972_34,act_public,2020,4,4,repealed:4,act_public_1972_34_en_2020-08-01
act_public_1972_35,act_public,2021,63,63,amended:25;inserted:14;repealed:9;replaced:15,act_public_1972_35_en_2021-10-28
act_public_1972_36,act_public,2015,67,67,amended:10;expired:1;inserted:6;repealed:37;replaced:13,act_public_1972_36_en_2015-10-21
act_public_1973_106,act_public,1993,20,20,repealed:20,act_public_1973_106_en_1993-07-01B
act_public_1973_107,act_public,2023,23,23,amended:19;inserted:1;repealed:2;replaced:1,act_public_1973_107_en_2023-12-23
act_public_1973_109,act_public,2002,10,10,amended:9;repealed:1,act_public_1973_109_en_2002-06-01
act_public_1973_11,act_public,1996,2,2,repealed:2,act_public_1973_11_en_1996-04-24
act_public_1973_119,act_public,2025,41,41,__missing__:2;amended:25;brought into force:1;inserted:2;repealed:3;replaced:8,act_public_1973_119_en_2025-04-05
act_public_1973_121,act_public,2025,7,7,amended:4;inserted:3,act_public_1973_121_en_2025-04-05B
act_public_1973_21,act_public,1995,1,1,repealed:1,act_public_1973_21_en_1995-04-01
act_public_1973_25,act_public,2021,96,96,added:1;amended:26;inserted:61;repealed:7;substituted:1,act_public_1973_25_en_2021-10-28
act_public_1973_34,act_public,2018,29,29,repealed:28;substituted:1,act_public_1973_34_en_2018-11-26
act_public_1973_41,act_public,2017,2,2,amended:1;repealed:1,act_public_1973_41_en_2017-06-03
act_public_1973_5,act_public,2025,124,124,amended:73;inserted:18;repealed:3;replaced:30,act_public_1973_5_en_2025-08-27
act_public_1974_1,act_public,1976,2,2,amended:2,act_public_1974_1_en_1976-12-09
act_public_1974_136,act_public,2020,8,8,__missing__:2;amended:1;repealed:5,act_public_1974_136_en_2020-08-01
act_public_1974_139,act_public,2008,10,10,amended:8;repealed:2,act_public_1974_139_en_2008-06-24
act_public_1974_144,act_public,2009,7,7,repealed:7,act_public_1974_144_en_2009-08-05B
act_public_1974_145,act_public,2012,1,1,repealed:1,act_public_1974_145_en_2012-03-07
act_public_1974_19,act_public,2019,285,285,amended:62;brought into force:1;inserted:78;repealed:125;replaced:19,act_public_1974_19_en_2019-10-01
act_public_1974_23,act_public,2013,1,1,amended:1,act_public_1974_23_en_2013-07-01
act_public_1974_28,act_public,2017,1,1,repealed:1,act_public_1974_28_en_2017-06-03
act_public_1974_39,act_public,2021,4,4,amended:2;inserted:1;replaced:1,act_public_1974_39_en_2021-10-28
act_public_1974_42,act_public,1988,2,2,amended:1;brought into force:1,act_public_1974_42_en_1988-04-01
act_public_1974_43,act_public,2007,1,1,repealed:1,act_public_1974_43_en_2007-09-20
act_public_1974_45,act_public,2017,116,116,amended:56;inserted:44;repealed:5;replaced:11,act_public_1974_45_en_2017-06-03
act_public_1974_46,act_public,2018,12,12,repealed:12,act_public_1974_46_en_2018-11-26
act_public_1974_48,act_public,2011,83,83,__unclassified__:2;amended:29;inserted:11;repealed:10;substituted:31,act_public_1974_48_en_2011-04-01
act_public_1974_51,act_public,2019,99,99,amended:41;inserted:34;repealed:11;replaced:13,act_public_1974_51_en_2019-10-01
act_public_1974_66,act_public,2025,2264,2264,__missing__:1;amended:266;brought into force:1;expired:2;inserted:231;repealed:1669;replaced:94,act_public_1974_66_en_2025-08-27
act_public_1974_7,act_public,2020,1,1,repealed:1,act_public_1974_7_en_2020-08-01
act_public_1974_80,act_public,2007,1,1,repealed:1,act_public_1974_80_en_2007-09-20
act_public_1975_1,act_public,2022,112,112,amended:44;inserted:28;repealed:5;replaced:35,act_public_1975_1_en_2022-09-01
act_public_1975_114,act_public,2026,232,232,__unclassified__:17;amended:134;editorial change:1;inserted:35;repealed:25;replaced:20,act_public_1975_114_en_2026-02-10
act_public_1975_116,act_public,2025,724,724,__unclassified__:1;amended:191;brought into force:1;editorial change:2;inserted:400;repealed:66;replaced:63,act_public_1975_116_en_2025-11-27B
act_public_1975_122,act_public,2024,119,119,added:2;amended:36;brought into force:1;inserted:17;repealed:46;replaced:1;substituted:16,act_public_1975_122_en_2024-06-30
act_public_1975_123,act_public,2018,23,23,repealed:23,act_public_1975_123_en_2018-11-26
act_public_1975_129,act_public,2017,152,152,amended:61;brought into force:3;inserted:11;repealed:57;replaced:20,act_public_1975_129_en_2017-05-19
act_public_1975_133,act_public,2017,3,3,repealed:3,act_public_1975_133_en_2017-06-03
act_public_1975_134,act_public,1998,2,2,repealed:2,act_public_1975_134_en_1998-10-08
act_public_1975_135,act_public,1996,12,12,__missing__:1;amended:2;repealed:9,act_public_1975_135_en_1996-04-24
act_public_1975_25,act_public,2021,49,49,amended:27;inserted:12;repealed:4;replaced:6,act_public_1975_25_en_2021-10-28
act_public_1975_41,act_public,2021,236,236,added:12;amended:146;inserted:52;repealed:9;replaced:3;substituted:14,act_public_1975_41_en_2021-10-28
act_public_1975_42,act_public,2017,423,423,added:25;amended:119;inserted:84;repealed:123;replaced:2;substituted:70,act_public_1975_42_en_2017-07-01
act_public_1975_46,act_public,2014,5,5,amended:3;repealed:2,act_public_1975_46_en_2014-06-17
act_public_1975_53,act_public,2018,18,18,amended:13;inserted:1;repealed:1;replaced:3,act_public_1975_53_en_2018-11-12
act_public_1975_54,act_public,2013,6,6,amended:2;repealed:4,act_public_1975_54_en_2013-02-27
act_public_1975_9,act_public,2026,675,675,__missing__:8;amended:91;brought into force:1;editorial change:2;inserted:230;repealed:323;replaced:20,act_public_1975_9_en_2026-05-07
act_public_1976_143,act_public,2012,115,115,added:8;amended:20;inserted:8;repealed:54;substituted:25,act_public_1976_143_en_2012-07-01
act_public_1976_148,act_public,2005,23,23,amended:1;repealed:22,act_public_1976_148_en_2005-01-25
act_public_1976_155,act_public,2021,32,32,amended:23;inserted:3;repealed:3;replaced:2;substituted:1,act_public_1976_155_en_2021-10-28
act_public_1976_160,act_public,1983,2,2,repealed:2,act_public_1976_160_en_1983-09-23
act_public_1976_161,act_public,1988,1,1,repealed:1,act_public_1976_161_en_1988-07-14
act_public_1976_166,act_public,2023,851,851,__missing__:4;__unclassified__:1;amended:547;inserted:209;repealed:18;replaced:72,act_public_1976_166_en_2023-10-06
act_public_1976_169,act_public,2009,8,8,__unclassified__:1;repealed:7,act_public_1976_169_en_2009-06-29
act_public_1976_17,act_public,2021,2,2,brought into force:1;inserted:1,act_public_1976_17_en_2021-10-28
act_public_1976_30,act_public,2007,8,8,repealed:8,act_public_1976_30_en_2007-09-03
act_public_1976_33,act_public,2014,10,10,inserted:1;repealed:8;substituted:1,act_public_1976_33_en_2014-01-01
act_public_1976_41,act_public,2014,8,8,repealed:8,act_public_1976_41_en_2014-12-07
act_public_1976_49,act_public,2007,1,1,repealed:1,act_public_1976_49_en_2007-09-03
act_public_1976_65,act_public,2020,12,12,added:1;amended:2;inserted:6;repealed:1;replaced:1;substituted:1,act_public_1976_65_en_2020-03-23
act_public_1976_69,act_public,2010,139,139,amended:39;inserted:49;repealed:16;replaced:9;substituted:26,act_public_1976_69_en_2010-04-01
act_public_1976_71,act_public,2023,93,93,amended:70;inserted:11;repealed:6;replaced:2;substituted:4,act_public_1976_71_en_2023-05-20
act_public_1976_8,act_public,2007,1,1,repealed:1,act_public_1976_8_en_2007-09-03
act_public_1976_9,act_public,2009,392,392,__missing__:233;added:3;amended:80;inserted:26;repealed:19;substituted:31,act_public_1976_9_en_2009-11-16
act_public_1977_102,act_public,2021,75,75,amended:37;editorial change:1;inserted:8;repealed:10;replaced:4;substituted:15,act_public_1977_102_en_2021-10-28
act_public_1977_103,act_public,1977,2,2,amended:1;repealed:1,act_public_1977_103_en_1977-12-21
act_public_1977_104,act_public,2015,10,10,added:2;amended:1;inserted:2;repealed:2;substituted:3,act_public_1977_104_en_2015-09-23
act_public_1977_110,act_public,2025,256,256,amended:159;brought into force:1;inserted:39;repealed:32;replaced:25,act_public_1977_110_en_2025-11-13
act_public_1977_111,act_public,2025,244,244,added:8;amended:132;editorial change:1;inserted:57;repealed:20;replaced:7;substituted:19,act_public_1977_111_en_2025-04-05
act_public_1977_122,act_public,2007,9,9,amended:2;inserted:1;repealed:6,act_public_1977_122_en_2007-09-03
act_public_1977_124,act_public,2012,210,210,added:19;amended:90;inserted:40;repealed:26;substituted:35,act_public_1977_124_en_2012-08-01
act_public_1977_125,act_public,2021,13,13,added:2;amended:3;brought into force:1;inserted:4;replaced:2;substituted:1,act_public_1977_125_en_2021-10-28
act_public_1977_132,act_public,2014,7,7,repealed:7,act_public_1977_132_en_2014-12-07
act_public_1977_133,act_public,2018,26,26,amended:2;repealed:24,act_public_1977_133_en_2018-11-26
act_public_1977_14,act_public,2013,6,6,amended:5;inserted:1,act_public_1977_14_en_2013-07-01
act_public_1977_15,act_public,2007,1,1,inserted:1,act_public_1977_15_en_2007-09-03
act_public_1977_28,act_public,2025,62,62,added:1;amended:7;brought into force:2;editorial change:1;inserted:10;repealed:34;substituted:7,act_public_1977_28_en_2025-04-05
act_public_1977_31,act_public,2021,28,28,__unclassified__:1;amended:24;inserted:1;replaced:1;substituted:1,act_public_1977_31_en_2021-10-28
act_public_1977_32,act_public,2018,8,8,repealed:8,act_public_1977_32_en_2018-01-01
act_public_1977_51,act_public,2007,6,6,repealed:6,act_public_1977_51_en_2007-09-03
act_public_1977_52,act_public,2017,215,215,__missing__:1;added:5;amended:113;brought into force:1;inserted:19;repealed:31;replaced:1;substituted:44,act_public_1977_52_en_2017-07-01
act_public_1977_54,act_public,2017,12,12,amended:5;inserted:1;repealed:4;substituted:2,act_public_1977_54_en_2017-09-01
act_public_1977_55,act_public,2007,2,2,amended:2,act_public_1977_55_en_2007-09-03
act_public_1977_61,act_public,2025,111,111,__missing__:4;amended:36;editorial change:5;inserted:37;repealed:5;replaced:24,act_public_1977_61_en_2025-09-18
act_public_1977_62,act_public,2017,50,50,added:8;amended:26;inserted:3;repealed:3;substituted:10,act_public_1977_62_en_2017-06-03
act_public_1977_66,act_public,2025,494,494,__missing__:4;amended:257;inserted:143;repealed:22;replaced:68,act_public_1977_66_en_2025-04-05
act_public_1977_75,act_public,2017,20,20,amended:3;repealed:17,act_public_1977_75_en_2017-06-03
act_public_1977_97,act_public,2007,4,4,repealed:4,act_public_1977_97_en_2007-09-03
act_public_1978_103,act_public,2014,811,811,__unclassified__:1;amended:277;brought into force:2;expired:1;inserted:273;repealed:142;replaced:115,act_public_1978_103_en_2014-12-01
act_public_1978_38,act_public,2025,2,2,amended:1;repealed:1,act_public_1978_38_en_2025-02-02
act_public_1978_39,act_public,2008,1,1,amended:1,act_public_1978_39_en_2008-01-01
act_public_1978_48,act_public,2017,2,2,brought into force:1;repealed:1,act_public_1978_48_en_2017-06-03
act_public_1978_50,act_public,2026,37,37,amended:24;inserted:5;repealed:1;replaced:1;substituted:6,act_public_1978_50_en_2026-01-24
act_public_1978_51,act_public,2017,21,21,amended:11;inserted:1;repealed:5;substituted:4,act_public_1978_51_en_2017-06-03
act_public_1978_56,act_public,2003,8,8,repealed:7;substituted:1,act_public_1978_56_en_2003-07-01
act_public_1978_58,act_public,2018,31,31,repealed:30;substituted:1,act_public_1978_58_en_2018-11-26
act_public_1978_61,act_public,2021,68,68,added:2;amended:6;brought into force:1;inserted:7;repealed:44;replaced:1;substituted:7,act_public_1978_61_en_2021-10-28
act_public_1978_65,act_public,2018,118,118,amended:30;inserted:30;repealed:46;replaced:1;substituted:11,act_public_1978_65_en_2018-10-01
act_public_1978_70,act_public,1996,10,10,repealed:10,act_public_1978_70_en_1996-06-24
act_public_1978_74,act_public,2021,56,56,added:2;amended:46;inserted:1;substituted:7,act_public_1978_74_en_2021-10-28
act_public_1978_80,act_public,2025,135,135,added:3;amended:62;editorial change:3;inserted:50;repealed:3;replaced:5;substituted:9,act_public_1978_80_en_2025-04-05B
act_public_1978_81,act_public,2026,59,59,added:1;amended:42;inserted:4;repealed:3;replaced:3;substituted:6,act_public_1978_81_en_2026-04-05
act_public_1979_11,act_public,2017,20,20,amended:5;inserted:4;repealed:7;replaced:4,act_public_1979_11_en_2017-09-01
act_public_1979_124,act_public,2018,7,7,repealed:7,act_public_1979_124_en_2018-01-01
act_public_1979_125,act_public,2018,12,12,repealed:12,act_public_1979_125_en_2018-01-01
act_public_1979_136,act_public,1998,20,20,amended:5;repealed:15,act_public_1979_136_en_1998-10-22
act_public_1979_23,act_public,2005,2,2,amended:1;repealed:1,act_public_1979_23_en_2005-04-01
act_public_1979_33,act_public,2013,49,49,added:2;amended:17;inserted:3;repealed:21;replaced:2;substituted:4,act_public_1979_33_en_2013-12-16
act_public_1979_39,act_public,2000,10,10,inserted:2;repealed:4;substituted:4,act_public_1979_39_en_2000-11-15
act_public_1979_41,act_public,2025,76,76,amended:42;inserted:10;repealed:7;replaced:3;substituted:14,act_public_1979_41_en_2025-04-05
act_public_1979_43,act_public,2017,12,12,amended:6;inserted:2;repealed:3;substituted:1,act_public_1979_43_en_2017-09-01
act_public_1979_46,act_public,2009,11,11,amended:5;repealed:5;substituted:1,act_public_1979_46_en_2009-04-01
